season,week,player,team,weekly_yards,headshot_url,cumulative_yards
2025,12,Tyler Shough,NO,243,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wsrkib8qgwtb2t2ugaru",829
2025,13,Tyler Shough,NO,239,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wsrkib8qgwtb2t2ugaru",1068
2025,14,Tyler Shough,NO,144,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wsrkib8qgwtb2t2ugaru",1212
2025,15,Tyler Shough,NO,272,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wsrkib8qgwtb2t2ugaru",1484
2025,16,Tyler Shough,NO,308,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wsrkib8qgwtb2t2ugaru",1792
2025,17,Tyler Shough,NO,333,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wsrkib8qgwtb2t2ugaru",2125
2025,18,Tyler Shough,NO,259,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wsrkib8qgwtb2t2ugaru",2384
2025,2,Tyrod Taylor,NYJ,56,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nqpyumxuo0e9sitk0a0o",56
2025,3,Tyrod Taylor,NYJ,197,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nqpyumxuo0e9sitk0a0o",253
2025,7,Tyrod Taylor,NYJ,126,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nqpyumxuo0e9sitk0a0o",379
2025,12,Tyrod Taylor,NYJ,222,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nqpyumxuo0e9sitk0a0o",601
2025,13,Tyrod Taylor,NYJ,172,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nqpyumxuo0e9sitk0a0o",773
2025,14,Tyrod Taylor,NYJ,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nqpyumxuo0e9sitk0a0o",779
2025,2,Tyson Bagent,CHI,27,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kfwnayxjfnbfs3sm5a21",27
2025,9,Tyson Bagent,CHI,20,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kfwnayxjfnbfs3sm5a21",47
2025,1,Zach Wilson,MIA,32,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i17xpbsar7evcypbhtel",32
